,Survived,Pclass,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Officer,Title_Royalty,Sex_Code,Embarked_C,Embarked_Q,Embarked_S
859,0.0,3,26.0,0,0,2629,7.2292,,C,0,0,1,0,0,0,0,1,0,0
860,0.0,3,41.0,2,0,350026,14.1083,,S,0,0,1,0,0,0,0,0,0,1
861,0.0,2,21.0,1,0,28134,11.5,,S,0,0,1,0,0,0,0,0,0,1
862,1.0,1,48.0,0,0,17466,25.9292,D17,S,0,0,0,1,0,0,1,0,0,1
863,0.0,3,18.0,8,2,CA. 2343,69.55,,S,0,1,0,0,0,0,1,0,0,1
864,0.0,2,24.0,0,0,233866,13.0,,S,0,0,1,0,0,0,0,0,0,1
865,1.0,2,42.0,0,0,236852,13.0,,S,0,0,0,1,0,0,1,0,0,1
866,1.0,2,27.0,1,0,SC/PARIS 2149,13.8583,,C,0,1,0,0,0,0,1,1,0,0
867,0.0,1,31.0,0,0,PC 17590,50.4958,A24,S,0,0,1,0,0,0,0,0,0,1
868,0.0,3,26.0,0,0,345777,9.5,,S,0,0,1,0,0,0,0,0,0,1
869,1.0,3,4.0,1,1,347742,11.1333,,S,1,0,0,0,0,0,0,0,0,1
870,0.0,3,26.0,0,0,349248,7.8958,,S,0,0,1,0,0,0,0,0,0,1
871,1.0,1,47.0,1,1,11751,52.5542,D35,S,0,0,0,1,0,0,1,0,0,1
872,0.0,1,33.0,0,0,695,5.0,B51 B53 B55,S,0,0,1,0,0,0,0,0,0,1
873,0.0,3,47.0,0,0,345765,9.0,,S,0,0,1,0,0,0,0,0,0,1
874,1.0,2,28.0,1,0,P/PP 3381,24.0,,C,0,0,0,1,0,0,1,1,0,0
875,1.0,3,15.0,0,0,2667,7.225,,C,0,1,0,0,0,0,1,1,0,0
876,0.0,3,20.0,0,0,7534,9.8458,,S,0,0,1,0,0,0,0,0,0,1
877,0.0,3,19.0,0,0,349212,7.8958,,S,0,0,1,0,0,0,0,0,0,1
878,0.0,3,26.0,0,0,349217,7.8958,,S,0,0,1,0,0,0,0,0,0,1
879,1.0,1,56.0,0,1,11767,83.1583,C50,C,0,0,0,1,0,0,1,1,0,0
880,1.0,2,25.0,0,1,230433,26.0,,S,0,0,0,1,0,0,1,0,0,1
881,0.0,3,33.0,0,0,349257,7.8958,,S,0,0,1,0,0,0,0,0,0,1
882,0.0,3,22.0,0,0,7552,10.5167,,S,0,1,0,0,0,0,1,0,0,1
883,0.0,2,28.0,0,0,C.A./SOTON 34068,10.5,,S,0,0,1,0,0,0,0,0,0,1
884,0.0,3,25.0,0,0,SOTON/OQ 392076,7.05,,S,0,0,1,0,0,0,0,0,0,1
885,0.0,3,39.0,0,5,382652,29.125,,Q,0,0,0,1,0,0,1,0,1,0
886,0.0,2,27.0,0,0,211536,13.0,,S,0,0,0,0,1,0,0,0,0,1
887,1.0,1,19.0,0,0,112053,30.0,B42,S,0,1,0,0,0,0,1,0,0,1
888,0.0,3,18.0,1,2,W./C. 6607,23.45,,S,0,1,0,0,0,0,1,0,0,1
889,1.0,1,26.0,0,0,111369,30.0,C148,C,0,0,1,0,0,0,0,1,0,0
890,0.0,3,32.0,0,0,370376,7.75,,Q,0,0,1,0,0,0,0,0,1,0
